"suspend","หยุดทำงานชั่วคราว",
"swap","สลับ, หน่วยความจำเสมือน",
"Swaziland","สวาซิแลนด์","ราชอาณาจักรสวาซิแลนด์ (Kingdom of Swaziland)"
"Sweden","สวีเดน","ชื่อประเทศในทวีปยุโรป, ราชอาณาจักรสวีเดน (Kingdom of Sweden)"
"switcher",,
"Switzerland","สวิตเซอร์แลนด์","ชื่อประเทศในทวีปยุโรป, สมาพันธรัฐสวิส (Swiss Confederation)"
"SYLK file",,
"symbol","สัญลักษณ์",
"symmetric","สมมาตร",
"synaptic",,
"Sync",,"Synchronous"
"synchronization","การทำให้ตรงกัน",
"synchronize","ทำให้ตรงกัน, ประสานเวลา, ปรับ (ข้อมูล) ให้ตรงกัน",
"synonym","คำพ้องความหมาย",
"syntax error",,
"synth",,
"SynthesisInternal",,
"Syria","ซีเรีย","สาธารณรัฐอาหรับซีเรีย (The Syrian Arab Republic)"
"syslog",,
"system","ระบบ",
"system administrator","ผู้บริหารระบบ",
"system configuration","การตั้งค่าระบบ",
"system-series",,
"system setting","การกำหนดค่าระบบ, การตั้งค่าระบบ",
"systray","ถาดเครื่องมือระบบ",
"tab","แท็บ, จุดตั้งระยะ",
"table","ตาราง",
"tabloid","จุลสาร",
"tag","แท็ก, ป้าย",
"Tahiti","ตาฮิติ","ประเทศในหมู่เกาะแปซิฟิคใต้"
"Taipei","ไทเป",
"Taiwan","ไต้หวัน",
"Tajikistan","ทาจิกิสถาน","สาธารณรัฐทาจิกิสถาน (Republic of Tajikistan), ชื่อประเทศในทวีปเอเชีย"
"Tanzania","แทนซาเนีย","สหสาธารณรัฐแทนซาเนีย (United Republic of Tanzania)"
"tape","เทป",
"tape drive","เทปไดรฟ์","อุปกรณ์สำหรับบันทึกข้อมูลและอ่านข้อมูลจากเทป"
"tar archive",,"โปรแกรมเก็บสำรองและทำบันทึกข้อมูลที่ใช้กันบนยูนิกซ์"
"target","เป้าหมาย, ปลายทาง",
"Tasmania","แทสเมเนีย","ชื่อรัฐในประเทศออสเตรเลีย"
"task","ภารกิจ, งาน",
"taskbar","แถบรายการงาน, แถบงาน",
"task list","รายการงานปัจจุบัน","รายการของโปรแกรมต่างๆ ที่กำลังทำงาน"
"TB","เทราไบต์","Terabyte, 024 gigabytes"
"TCP",,"Tape-Carrier Package"
"TCP/IP",,"Transmission Control Protocol/Internet Protocol"
"teal","เขียวหัวเป็ด",
"teardrop","หยดน้ำ",
"technic","เทคนิค",
"technical","ทางเทคนิค, เชิงเทคนิค",
"technician","ช่างเทคนิค",
"technology","เทคโนโลยี",
"telefax",,
"telephone","โทรศัพท์",
"teleport",,
"teletype","เครื่องโทรพิมพ์, เครื่องรับ-ส่งโทรเลข",
"telex","โทรเลข",
"telnet","เทลเน็ต",
"temp","ชั่วคราว",
"template","เทมเพลต, แม่แบบ, แบบร่าง, แผ่นแบบ",
"temporary","ชั่วคราว",
"tentative","ที่ยังไม่แน่นอน",
"term","เทอม",
"terminal","เทอร์มินัล, ปลาย, ท้าย, เครื่องปลายทาง",
"terminal-based",,
"terminate","สิ้นสุด, ยุติ, จบ, ทำให้สิ้นสุด",
"test","ทดสอบ",
"tetrahedron",,
"text","ข้อความ",
"text area","พื้นที่ข้อความ",
"text box","กล่องข้อความ",
"text only","ข้อความเท่านั้น",
"text style","รูปแบบข้อความ",
"texture",,
"Thailand","ไทย","ชื่อประเทศในทวีปเอเชีย"
"theme","ชุดตกแต่ง",
"thesaurus","อรรถาภิธาน",
"Three-D","สามมิติ","three-dimensional"
"threshold","ทางเข้า, จุดเริ่มต้น",
"thrust","ผลัก, พลังขับเคลื่อน",
"thumb drive",,
"thumbnail","รูปกราฟิกขนาดเล็ก, รูปกราฟิกขนาดย่อ, ภาพเล็ก","ภาพขนาดเล็กสำหรับแสดงแทนภาพขนาดเต็มซึ่งใหญ่กว่า"
"thumb",,
"suite","ชุดโปรแกรม",
"Tibet","ทิเบต","ชื่อประเทศในทวีปเอเชีย"
"ticker",,
"tick-marks",,
"tilt",,
"time","เวลา, ครั้ง",
"timeout","หมดเวลา",
"timer","เครื่องจับเวลา, ผู้จับเวลา",
"time-scale",,
"timestamp","การลงบันทึกเวลา",
"time zone","พื้นที่เวลา, เขตเวลา",
"timing",,
"tint",,
"tiny",,
"tip","คำแนะนำ, เคล็ดลับ",
"title","คำนำหน้า, ชื่อเรื่อง",
"title bar","แถบหัวเรื่อง, แถบชื่อโปรแกรม",
"TLS",,"Transport Layer Security"
"TODO List",,
"toggle",,
"toggle keys","แป้นสลับ, ปุ่มสลับสถานะ",
"Togo","โตโก","สาธารณรัฐโตโก (Republic of Togo)"
"Tonga","ตองกา","ราชอาณาจักรตองกา (Kingdom of Tonga)"
"tool","เครื่องมือ",
"toolbar","แถบเครื่องมือ",
"toolbox","กล่องเครื่องมือ",
"tool menu","เมนูเครื่องมือ",
"tooltip","คำแนะนำเครื่องมือ",
"top","ด้านบน, บน",
"topic","หัวข้อ",
"torque",,
"total","ผลรวม, ยอดรวม, รวมยอด",
"trace",,
"track","ร่อง (เสียง/ข้อมูล)",
"training","การฝึกอบรม",
"transfer","ถ่ายโอน",
"transform","แปลง, เปลี่ยนแปลง",
"transition","การเปลี่ยน, การส่งผ่าน",
"transitive",,
"translate","แปล",
"translator","ผู้แปล, ตัวแปลภาษา",
"transmission channel",,
"transmitter",,
"transparent",,
"transport",,
"transpose",,
"trapezoid",,
"trash","ถังขยะ",
"tray","ถาด",
"treble",,
"tree","ต้นไม้",
"treeview",,
"trellis",,
"trend",,
"triangle","สามเหลี่ยม",
"trigger",,
"trigonometric",,
"trim",,
"Trinidad and Tobago","ตรินิแดดและโตเบโก","สาธารณรัฐตรินิแดดและโตเบโก (Republic of Trinidad and Tobago)"
"troubleshooting",,
"truchet",,
"true","จริง",
"truetype",,
"truncate",,
"trust","ความเชื่อใจ, ไว้ใจ, วางใจ",
"try","ลองใหม่, พยายามใหม่",
"Tunisia","ตูนิเซีย","สาธารณรัฐตูนิเซีย (Republic of Tunisia)"
"tunnelling",,
"turing machine",,
"Turkey","ตุรกี","ชื่อประเทศในทวีปเอเชีย, สาธารณรัฐตุรกี (Republic of Turkey)"
"Turkmenistan","เติร์กเมนิสถาน","ชื่อประเทศในทวีปเอเชีย"
